z_m,potential_v,electric_field_v_m,charge_c_m3
  2.4896851421E+01, -2.2047071243E-01, -1.3747877150E-02,  3.0682419298E-15
  2.4924815859E+01, -2.2008639669E-01, -1.3738142742E-02,  3.0959955966E-15
  2.4952848511E+01, -2.1970141790E-01, -1.3728296998E-02,  3.1235729325E-15
  2.4980949704E+01, -2.1931577608E-01, -1.3718339937E-02,  3.1509740158E-15
  2.5009119766E+01, -2.1892947121E-01, -1.3708271577E-02,  3.1781989244E-15
  2.5037359026E+01, -2.1854250331E-01, -1.3698091934E-02,  3.2052477363E-15
  2.5065667816E+01, -2.1815487236E-01, -1.3687801028E-02,  3.2321205291E-15
  2.5094046472E+01, -2.1776657836E-01, -1.3677398876E-02,  3.2588173808E-15
  2.5122495330E+01, -2.1737762133E-01, -1.3666885496E-02,  3.2853383687E-15
  2.5151014731E+01, -2.1698800125E-01, -1.3656260905E-02,  3.3116835705E-15
  2.5179605016E+01, -2.1659771813E-01, -1.3645525122E-02,  3.3378530635E-15
  2.5208266530E+01, -2.1620677197E-01, -1.3634678165E-02,  3.3638469249E-15
  2.5236999620E+01, -2.1581516277E-01, -1.3623720051E-02,  3.3896652321E-15
  2.5265804636E+01, -2.1542289053E-01, -1.3612650797E-02,  3.4153080620E-15
  2.5294681930E+01, -2.1502995524E-01, -1.3601470423E-02,  3.4407754916E-15
  2.5323631857E+01, -2.1463635691E-01, -1.3590178944E-02,  3.4660675979E-15
  2.5352654774E+01, -2.1424209554E-01, -1.3578776380E-02,  3.4911844575E-15
  2.5381751043E+01, -2.1384717113E-01, -1.3567262748E-02,  3.5161261472E-15
  2.5410921024E+01, -2.1345158367E-01, -1.3555638065E-02,  3.5408927434E-15
  2.5440165085E+01, -2.1305533318E-01, -1.3543902350E-02,  3.5654843228E-15
  2.5469483593E+01, -2.1265841964E-01, -1.3532055619E-02,  3.5899009615E-15
  2.5498876920E+01, -2.1226084306E-01, -1.3520097890E-02,  3.6141427360E-15
  2.5528345438E+01, -2.1186260344E-01, -1.3508029182E-02,  3.6382097223E-15
  2.5557889525E+01, -2.1146370077E-01, -1.3495849511E-02,  3.6621019965E-15
  2.5587509560E+01, -2.1106413506E-01, -1.3483558895E-02,  3.6858196346E-15
  2.5617205926E+01, -2.1066390632E-01, -1.3471157352E-02,  3.7093627124E-15
  2.5646979008E+01, -2.1026301452E-01, -1.3458644898E-02,  3.7327313056E-15
  2.5676829194E+01, -2.0986145969E-01, -1.3446021553E-02,  3.7559254899E-15
  2.5706756874E+01, -2.0945924182E-01, -1.3433287333E-02,  3.7789453409E-15
  2.5736762444E+01, -2.0905636090E-01, -1.3420442255E-02,  3.8017909340E-15
  2.5766846300E+01, -2.0865281694E-01, -1.3407486337E-02,  3.8244623445E-15
  2.5797008842E+01, -2.0824860994E-01, -1.3394419597E-02,  3.8469596477E-15
  2.5827250475E+01, -2.0784373990E-01, -1.3381242052E-02,  3.8692829187E-15
  2.5857571603E+01, -2.0743820681E-01, -1.3367953719E-02,  3.8914322326E-15
  2.5887972637E+01, -2.0703201068E-01, -1.3354554615E-02,  3.9134076643E-15
  2.5918453989E+01, -2.0662515151E-01, -1.3341044759E-02,  3.9352092886E-15
  2.5949016075E+01, -2.0621762930E-01, -1.3327424167E-02,  3.9568371803E-15
  2.5979659315E+01, -2.0580944405E-01, -1.3313692856E-02,  3.9782914140E-15
  2.6010384131E+01, -2.0540059575E-01, -1.3299850844E-02,  3.9995720642E-15
  2.6041190948E+01, -2.0499108442E-01, -1.3285898149E-02,  4.0206792055E-15
  2.6072080195E+01, -2.0458091004E-01, -1.3271834787E-02,  4.0416129120E-15
  2.6103052306E+01, -2.0417007262E-01, -1.3257660775E-02,  4.0623732581E-15
  2.6134107716E+01, -2.0375857215E-01, -1.3243376131E-02,  4.0829603179E-15
  2.6165246864E+01, -2.0334640865E-01, -1.3228980873E-02,  4.1033741654E-15
  2.6196470194E+01, -2.0293358210E-01, -1.3214475016E-02,  4.1236148746E-15
  2.6227778151E+01, -2.0252009251E-01, -1.3199858579E-02,  4.1436825193E-15
  2.6259171185E+01, -2.0210593988E-01, -1.3185131579E-02,  4.1635771732E-15
  2.6290649751E+01, -2.0169112420E-01, -1.3170294032E-02,  4.1832989099E-15
  2.6322214304E+01, -2.0127564549E-01, -1.3155345956E-02,  4.2028478031E-15
  2.6353865307E+01, -2.0085950373E-01, -1.3140287367E-02,  4.2222239261E-15
  2.6385603223E+01, -2.0044269893E-01, -1.3125118284E-02,  4.2414273522E-15
  2.6417428521E+01, -2.0002523109E-01, -1.3109838722E-02,  4.2604581548E-15
  2.6449341674E+01, -1.9960710021E-01, -1.3094448700E-02,  4.2793164069E-15
  2.6481343156E+01, -1.9918830628E-01, -1.3078948233E-02,  4.2980021816E-15
  2.6513433448E+01, -1.9876884931E-01, -1.3063337339E-02,  4.3165155519E-15
  2.6545613035E+01, -1.9834872930E-01, -1.3047616036E-02,  4.3348565905E-15
  2.6577882402E+01, -1.9792794625E-01, -1.3031784339E-02,  4.3530253702E-15
  2.6610242043E+01, -1.9750650016E-01, -1.3015842266E-02,  4.3710219636E-15
  2.6642692453E+01, -1.9708439102E-01, -1.2999789833E-02,  4.3888464434E-15
  2.6675234132E+01, -1.9666161884E-01, -1.2983627058E-02,  4.4064988819E-15
  2.6707867585E+01, -1.9623818362E-01, -1.2967353958E-02,  4.4239793515E-15
  2.6740593318E+01, -1.9581408536E-01, -1.2950970549E-02,  4.4412879244E-15
  2.6773411846E+01, -1.9538932406E-01, -1.2934476848E-02,  4.4584246728E-15
  2.6806323684E+01, -1.9496389971E-01, -1.2917872873E-02,  4.4753896687E-15
  2.6839329355E+01, -1.9453781232E-01, -1.2901158639E-02,  4.4921829842E-15
  2.6872429383E+01, -1.9411106189E-01, -1.2884334163E-02,  4.5088046910E-15
  2.6905624298E+01, -1.9368364842E-01, -1.2867399463E-02,  4.5252548609E-15
  2.6938914635E+01, -1.9325557190E-01, -1.2850354555E-02,  4.5415335655E-15
  2.6972300933E+01, -1.9282683235E-01, -1.2833199456E-02,  4.5576408765E-15
  2.7005783735E+01, -1.9239742975E-01, -1.2815934182E-02,  4.5735768653E-15
  2.7039363590E+01, -1.9196736411E-01, -1.2798558751E-02,  4.5893416032E-15
  2.7073041051E+01, -1.9153663543E-01, -1.2781073178E-02,  4.6049351616E-15
  2.7106816674E+01, -1.9110524370E-01, -1.2763477481E-02,  4.6203576116E-15
  2.7140691024E+01, -1.9067318893E-01, -1.2745771677E-02,  4.6356090242E-15
  2.7174664666E+01, -1.9024047113E-01, -1.2727955781E-02,  4.6506894705E-15
  2.7208738173E+01, -1.8980709028E-01, -1.2710029810E-02,  4.6655990213E-15
  2.7242912123E+01, -1.8937304638E-01, -1.2691993781E-02,  4.6803377475E-15
  2.7277187097E+01, -1.8893833945E-01, -1.2673847711E-02,  4.6949057196E-15
  2.7311563682E+01, -1.8850296947E-01, -1.2655591616E-02,  4.7093030083E-15
  2.7346042473E+01, -1.8806693645E-01, -1.2637225513E-02,  4.7235296841E-15
  2.7380624064E+01, -1.8763024039E-01, -1.2618749417E-02,  4.7375858174E-15
  2.7415309061E+01, -1.8719288129E-01, -1.2600163346E-02,  4.7514714785E-15
  2.7450098071E+01, -1.8675485914E-01, -1.2581467317E-02,  4.7651867375E-15
  2.7484991707E+01, -1.8631617396E-01, -1.2562661344E-02,  4.7787316646E-15
  2.7519990588E+01, -1.8587682573E-01, -1.2543745446E-02,  4.7921063298E-15
  2.7555095340E+01, -1.8543681446E-01, -1.2524719638E-02,  4.8053108030E-15
  2.7590306593E+01, -1.8499614014E-01, -1.2505583937E-02,  4.8183451540E-15
  2.7625624981E+01, -1.8455480279E-01, -1.2486338359E-02,  4.8312094526E-15
  2.7661051147E+01, -1.8411280239E-01, -1.2466982920E-02,  4.8439037683E-15
  2.7696585739E+01, -1.8367013895E-01, -1.2447517637E-02,  4.8564281707E-15
  2.7732229408E+01, -1.8322681247E-01, -1.2427942526E-02,  4.8687827293E-15
  2.7767982815E+01, -1.8278282295E-01, -1.2408257604E-02,  4.8809675133E-15
  2.7803846624E+01, -1.8233817038E-01, -1.2388462886E-02,  4.8929825920E-15
  2.7839821507E+01, -1.8189285478E-01, -1.2368558390E-02,  4.9048280346E-15
  2.7875908141E+01, -1.8144687613E-01, -1.2348544130E-02,  4.9165039100E-15
  2.7912107209E+01, -1.8100023443E-01, -1.2328420124E-02,  4.9280102873E-15
  2.7948419402E+01, -1.8055292970E-01, -1.2308186388E-02,  4.9393472353E-15
  2.7984845415E+01, -1.8010496193E-01, -1.2287842938E-02,  4.9505148228E-15
  2.8021385951E+01, -1.7965633111E-01, -1.2267389789E-02,  4.9615131185E-15
  2.8058041720E+01, -1.7920703725E-01, -1.2246826959E-02,  4.9723421908E-15
  2.8094813437E+01, -1.7875708035E-01, -1.2226154463E-02,  4.9830021084E-15
  2.8131701824E+01, -1.7830646040E-01, -1.2205372318E-02,  4.9934929395E-15
  2.8168707612E+01, -1.7785517742E-01, -1.2184480539E-02,  5.0038147525E-15
  2.8205831536E+01, -1.7740323139E-01, -1.2163479142E-02,  5.0139676156E-15
  2.8243074340E+01, -1.7695062232E-01, -1.2142368145E-02,  5.0239515968E-15
  2.8280436773E+01, -1.7649735021E-01, -1.2121147562E-02,  5.0337667642E-15
  2.8317919593E+01, -1.7604341506E-01, -1.2099817410E-02,  5.0434131857E-15
  2.8355523564E+01, -1.7558881686E-01, -1.2078377705E-02,  5.0528909291E-15
  2.8393249458E+01, -1.7513355562E-01, -1.2056828462E-02,  5.0622000621E-15
  2.8431098055E+01, -1.7467763134E-01, -1.2035169698E-02,  5.0713406523E-15
  2.8469070142E+01, -1.7422104402E-01, -1.2013401429E-02,  5.0803127674E-15
  2.8507166511E+01, -1.7376379366E-01, -1.1991523671E-02,  5.0891164746E-15
  2.8545387967E+01, -1.7330588025E-01, -1.1969536439E-02,  5.0977518414E-15
  2.8583735318E+01, -1.7284730380E-01, -1.1947439749E-02,  5.1062189350E-15
  2.8622209382E+01, -1.7238806431E-01, -1.1925233618E-02,  5.1145178226E-15
  2.8660810985E+01, -1.7192816178E-01, -1.1902918062E-02,  5.1226485712E-15
  2.8699540961E+01, -1.7146759621E-01, -1.1880493095E-02,  5.1306112478E-15
  2.8738400151E+01, -1.7100636759E-01, -1.1857958734E-02,  5.1384059193E-15
  2.8777389407E+01, -1.7054447593E-01, -1.1835314995E-02,  5.1460326525E-15
  2.8816509587E+01, -1.7008192123E-01, -1.1812561893E-02,  5.1534915140E-15
  2.8855761559E+01, -1.6961870349E-01, -1.1789699444E-02,  5.1607825705E-15
  2.8895146198E+01, -1.6915482270E-01, -1.1766727665E-02,  5.1679058884E-15
  2.8934664389E+01, -1.6869027888E-01, -1.1743646570E-02,  5.1748615342E-15
  2.8974317026E+01, -1.6822507201E-01, -1.1720456176E-02,  5.1816495742E-15
  2.9014105012E+01, -1.6775920210E-01, -1.1697156498E-02,  5.1882700746E-15
  2.9054029258E+01, -1.6729266915E-01, -1.1673747552E-02,  5.1947231015E-15
  2.9094090686E+01, -1.6682547315E-01, -1.1650229353E-02,  5.2010087211E-15
  2.9134290226E+01, -1.6635761412E-01, -1.1626601918E-02,  5.2071269991E-15
  2.9174628818E+01, -1.6588909204E-01, -1.1602865261E-02,  5.2130780015E-15
  2.9215107411E+01, -1.6541990692E-01, -1.1579019399E-02,  5.2188617940E-15
  2.9255726965E+01, -1.6495005875E-01, -1.1555064347E-02,  5.2244784424E-15
  2.9296488450E+01, -1.6447954755E-01, -1.1531000120E-02,  5.2299280121E-15
  2.9337392844E+01, -1.6400837330E-01, -1.1506826735E-02,  5.2352105687E-15
  2.9378441137E+01, -1.6353653601E-01, -1.1482544206E-02,  5.2403261776E-15
  2.9419634329E+01, -1.6306403568E-01, -1.1458152550E-02,  5.2452749040E-15
  2.9460973430E+01, -1.6259087231E-01, -1.1433651781E-02,  5.2500568132E-15
  2.9502459461E+01, -1.6211704590E-01, -1.1409041915E-02,  5.2546719703E-15
  2.9544093453E+01, -1.6164255644E-01, -1.1384322968E-02,  5.2591204402E-15
  2.9585876450E+01, -1.6116740394E-01, -1.1359494956E-02,  5.2634022880E-15
  2.9627809505E+01, -1.6069158840E-01, -1.1334557893E-02,  5.2675175785E-15
  2.9669893683E+01, -1.6021510982E-01, -1.1309511795E-02,  5.2714663764E-15
  2.9712130060E+01, -1.5973796819E-01, -1.1284356677E-02,  5.2752487463E-15
  2.9754519724E+01, -1.5926016352E-01, -1.1259092555E-02,  5.2788647530E-15
  2.9797063774E+01, -1.5878169581E-01, -1.1233719444E-02,  5.2823144607E-15
  2.9839763322E+01, -1.5830256506E-01, -1.1208237360E-02,  5.2855979339E-15
  2.9882619491E+01, -1.5782277127E-01, -1.1182646317E-02,  5.2887152369E-15
  2.9925633417E+01, -1.5734231443E-01, -1.1156946332E-02,  5.2916664339E-15
  2.9968806248E+01, -1.5686119456E-01, -1.1131137419E-02,  5.2944515891E-15
  3.0012139145E+01, -1.5637941164E-01, -1.1105219593E-02,  5.2970707663E-15
  3.0055633282E+01, -1.5589696568E-01, -1.1079192871E-02,  5.2995240296E-15
  3.0099289844E+01, -1.5541385667E-01, -1.1053057267E-02,  5.3018114427E-15
  3.0143110031E+01, -1.5493008463E-01, -1.1026812796E-02,  5.3039330695E-15
  3.0187095056E+01, -1.5444564954E-01, -1.1000459474E-02,  5.3058889736E-15
  3.0231246146E+01, -1.5396055141E-01, -1.0973997315E-02,  5.3076792185E-15
  3.0275564540E+01, -1.5347479024E-01, -1.0947426336E-02,  5.3093038677E-15
  3.0320051494E+01, -1.5298836603E-01, -1.0920746551E-02,  5.3107629847E-15
  3.0364708275E+01, -1.5250127877E-01, -1.0893957974E-02,  5.3120566326E-15
  3.0409536167E+01, -1.5201352847E-01, -1.0867060623E-02,  5.3131848748E-15
  3.0454536465E+01, -1.5152511513E-01, -1.0840054510E-02,  5.3141477742E-15
  3.0499710484E+01, -1.5103603875E-01, -1.0812939653E-02,  5.3149453940E-15
  3.0545059549E+01, -1.5054629933E-01, -1.0785716064E-02,  5.3155777971E-15
  3.0590585004E+01, -1.5005589686E-01, -1.0758383761E-02,  5.3160450462E-15
  3.0636288206E+01, -1.4956483135E-01, -1.0730942757E-02,  5.3163472043E-15
  3.0682170529E+01, -1.4907310280E-01, -1.0703393068E-02,  5.3164843338E-15
  3.0728233362E+01, -1.4858071121E-01, -1.0675734708E-02,  5.3164564975E-15
  3.0774478113E+01, -1.4808765658E-01, -1.0647967693E-02,  5.3162637577E-15
  3.0820906203E+01, -1.4759393890E-01, -1.0620092038E-02,  5.3159061769E-15
  3.0867519072E+01, -1.4709955818E-01, -1.0592107757E-02,  5.3153838174E-15
  3.0914318176E+01, -1.4660451442E-01, -1.0564014866E-02,  5.3146967414E-15
  3.0961304988E+01, -1.4610880762E-01, -1.0535813379E-02,  5.3138450111E-15
  3.1008481000E+01, -1.4561243778E-01, -1.0507503312E-02,  5.3128286883E-15
  3.1055847720E+01, -1.4511540489E-01, -1.0479084678E-02,  5.3116478352E-15
  3.1103406677E+01, -1.4461770896E-01, -1.0450557493E-02,  5.3103025136E-15
  3.1151159415E+01, -1.4411934999E-01, -1.0421921773E-02,  5.3087927852E-15
  3.1199107498E+01, -1.4362032798E-01, -1.0393177530E-02,  5.3071187117E-15
  3.1247252511E+01, -1.4312064293E-01, -1.0364324782E-02,  5.3052803547E-15
  3.1295596056E+01, -1.4262029483E-01, -1.0335363541E-02,  5.3032777757E-15
  3.1344139755E+01, -1.4211928369E-01, -1.0306293823E-02,  5.3011110362E-15
  3.1392885251E+01, -1.4161760951E-01, -1.0277115644E-02,  5.2987801974E-15
  3.1441834206E+01, -1.4111527229E-01, -1.0247829016E-02,  5.2962853206E-15
  3.1490988303E+01, -1.4061227203E-01, -1.0218433956E-02,  5.2936264669E-15
  3.1540349247E+01, -1.4010860872E-01, -1.0188930477E-02,  5.2908036974E-15
  3.1589918763E+01, -1.3960428237E-01, -1.0159318595E-02,  5.2878170731E-15
  3.1639698599E+01, -1.3909929298E-01, -1.0129598325E-02,  5.2846666549E-15
  3.1689690525E+01, -1.3859364055E-01, -1.0099769680E-02,  5.2813525035E-15
  3.1739896331E+01, -1.3808732507E-01, -1.0069832675E-02,  5.2778746796E-15
  3.1790317833E+01, -1.3758034656E-01, -1.0039787326E-02,  5.2742332440E-15
  3.1840956868E+01, -1.3707270500E-01, -1.0009633646E-02,  5.2704282570E-15
  3.1891815298E+01, -1.3656440040E-01, -9.9793716505E-03,  5.2664597792E-15
  3.1942895008E+01, -1.3605543275E-01, -9.9490013537E-03,  5.2623278709E-15
  3.1994197909E+01, -1.3554580207E-01, -9.9185227703E-03,  5.2580325924E-15
  3.2045725935E+01, -1.3503550834E-01, -9.8879359146E-03,  5.2535740038E-15
  3.2097481045E+01, -1.3452455157E-01, -9.8572408013E-03,  5.2489521653E-15
  3.2149465227E+01, -1.3401293176E-01, -9.8264374448E-03,  5.2441671369E-15
  3.2201680491E+01, -1.3350064891E-01, -9.7955258596E-03,  5.2392189784E-15
  3.2254128876E+01, -1.3298770302E-01, -9.7645060601E-03,  5.2341077497E-15
  3.2306812448E+01, -1.3247409408E-01, -9.7333780609E-03,  5.2288335106E-15
  3.2359733301E+01, -1.3195982210E-01, -9.7021418762E-03,  5.2233963207E-15
  3.2412893555E+01, -1.3144488708E-01, -9.6707975205E-03,  5.2177962396E-15
  3.2466295360E+01, -1.3092928901E-01, -9.6393450081E-03,  5.2120333267E-15
  3.2519940896E+01, -1.3041302791E-01, -9.6077843535E-03,  5.2061076415E-15
  3.2573832371E+01, -1.2989610376E-01, -9.5761155710E-03,  5.2000192433E-15
  3.2627972024E+01, -1.2937851657E-01, -9.5443386750E-03,  5.1937681912E-15
  3.2682362125E+01, -1.2886026634E-01, -9.5124536796E-03,  5.1873545445E-15
  3.2737004975E+01, -1.2834135307E-01, -9.4804605993E-03,  5.1807783622E-15
  3.2791902905E+01, -1.2782177675E-01, -9.4483594483E-03,  5.1740397032E-15
  3.2847058283E+01, -1.2730153740E-01, -9.4161502408E-03,  5.1671386264E-15
  3.2902473505E+01, -1.2678063500E-01, -9.3838329912E-03,  5.1600751906E-15
  3.2958151004E+01, -1.2625906956E-01, -9.3514077136E-03,  5.1528494545E-15
  3.3014093246E+01, -1.2573684107E-01, -9.3188744223E-03,  5.1454614767E-15
  3.3070302733E+01, -1.2521394955E-01, -9.2862331314E-03,  5.1379113158E-15
  3.3126782001E+01, -1.2469039498E-01, -9.2534838551E-03,  5.1301990302E-15
  3.3183533623E+01, -1.2416617737E-01, -9.2206266077E-03,  5.1223246783E-15
  3.3240560210E+01, -1.2364129672E-01, -9.1876614031E-03,  5.1142883183E-15
  3.3297864410E+01, -1.2311575302E-01, -9.1545882556E-03,  5.1060900084E-15
  3.3355448909E+01, -1.2258954629E-01, -9.1214071792E-03,  5.0977298067E-15
  3.3413316433E+01, -1.2206267651E-01, -9.0881181881E-03,  5.0892077713E-15
  3.3471469747E+01, -1.2153514369E-01, -9.0547212964E-03,  5.0805239600E-15
  3.3529911657E+01, -1.2100694783E-01, -9.0212165180E-03,  5.0716784308E-15
  3.3588645012E+01, -1.2047808893E-01, -8.9876038670E-03,  5.0626712413E-15
  3.3647672702E+01, -1.1994856698E-01, -8.9538833574E-03,  5.0535024493E-15
  3.3706997660E+01, -1.1941838199E-01, -8.9200550033E-03,  5.0441721123E-15
  3.3766622864E+01, -1.1888753396E-01, -8.8861188187E-03,  5.0346802878E-15
  3.3826551336E+01, -1.1835602289E-01, -8.8520748174E-03,  5.0250270333E-15
  3.3886786146E+01, -1.1782384878E-01, -8.8179230136E-03,  5.0152124060E-15
  3.3947330407E+01, -1.1729101162E-01, -8.7836634210E-03,  5.0052364633E-15
  3.4008187284E+01, -1.1675751142E-01, -8.7492960536E-03,  4.9950992623E-15
  3.4069359988E+01, -1.1622334818E-01, -8.7148209254E-03,  4.9848008601E-15
  3.4130851781E+01, -1.1568852190E-01, -8.6802380501E-03,  4.9743413137E-15
  3.4192665975E+01, -1.1515303257E-01, -8.6455474418E-03,  4.9637206799E-15
  3.4254805935E+01, -1.1461688021E-01, -8.6107491142E-03,  4.9529390156E-15
  3.4317275077E+01, -1.1408006480E-01, -8.5758430811E-03,  4.9419963775E-15
  3.4380076874E+01, -1.1354258635E-01, -8.5408293565E-03,  4.9308928224E-15
  3.4443214851E+01, -1.1300444486E-01, -8.5057079540E-03,  4.9196284067E-15
  3.4506692592E+01, -1.1246564032E-01, -8.4704788875E-03,  4.9082031870E-15
  3.4570513738E+01, -1.1192617275E-01, -8.4351421708E-03,  4.8966172196E-15
  3.4634681987E+01, -1.1138604213E-01, -8.3996978176E-03,  4.8848705608E-15
  3.4699201100E+01, -1.1084524847E-01, -8.3641458415E-03,  4.8729632670E-15
  3.4764074896E+01, -1.1030379177E-01, -8.3284862565E-03,  4.8608953942E-15
  3.4829307261E+01, -1.0976167202E-01, -8.2927190761E-03,  4.8486669986E-15
  3.4894902142E+01, -1.0921888923E-01, -8.2568443140E-03,  4.8362781360E-15
  3.4960863553E+01, -1.0867544341E-01, -8.2208619839E-03,  4.8237288624E-15
  3.5027195574E+01, -1.0813133454E-01, -8.1847720995E-03,  4.8110192336E-15
  3.5093902354E+01, -1.0758656262E-01, -8.1485746744E-03,  4.7981493054E-15
  3.5160988112E+01, -1.0704112767E-01, -8.1122697221E-03,  4.7851191333E-15
  3.5228457140E+01, -1.0649502967E-01, -8.0758572564E-03,  4.7719287729E-15
  3.5296313802E+01, -1.0594826863E-01, -8.0393372908E-03,  4.7585782798E-15
  3.5364562536E+01, -1.0540084455E-01, -8.0027098388E-03,  4.7450677093E-15
  3.5433207860E+01, -1.0485275743E-01, -7.9659749140E-03,  4.7313971167E-15
  3.5502254367E+01, -1.0430400726E-01, -7.9291325300E-03,  4.7175665573E-15
  3.5571706732E+01, -1.0375459406E-01, -7.8921827002E-03,  4.7035760862E-15
  3.5641569712E+01, -1.0320451781E-01, -7.8551254381E-03,  4.6894257584E-15
  3.5711848148E+01, -1.0265377852E-01, -7.8179607573E-03,  4.6751156289E-15
  3.5782546967E+01, -1.0210237618E-01, -7.7806886712E-03,  4.6606457527E-15
  3.5853671186E+01, -1.0155031081E-01, -7.7433091932E-03,  4.6460161846E-15
  3.5925225910E+01, -1.0099758239E-01, -7.7058223369E-03,  4.6312269792E-15
  3.5997216337E+01, -1.0044419093E-01, -7.6682281155E-03,  4.6162781913E-15
  3.6069647761E+01, -9.9890136431E-02, -7.6305265425E-03,  4.6011698753E-15
  3.6142525570E+01, -9.9335418888E-02, -7.5927176313E-03,  4.5859020858E-15
  3.6215855257E+01, -9.8780038303E-02, -7.5548013953E-03,  4.5704748772E-15
  3.6289642411E+01, -9.8223994675E-02, -7.5167778477E-03,  4.5548883037E-15
  3.6363892728E+01, -9.7667288006E-02, -7.4786470020E-03,  4.5391424197E-15
  3.6438612013E+01, -9.7109918295E-02, -7.4404088714E-03,  4.5232372792E-15
  3.6513806177E+01, -9.6551885541E-02, -7.4020634693E-03,  4.5071729364E-15
  3.6589481247E+01, -9.5993189746E-02, -7.3636108089E-03,  4.4909494452E-15
  3.6665643363E+01, -9.5433830908E-02, -7.3250509035E-03,  4.4745668595E-15
  3.6742298785E+01, -9.4873809029E-02, -7.2863837664E-03,  4.4580252332E-15
  3.6819453892E+01, -9.4313124107E-02, -7.2476094107E-03,  4.4413246200E-15
  3.6897115192E+01, -9.3751776144E-02, -7.2087278497E-03,  4.4244650736E-15
  3.6975289317E+01, -9.3189765138E-02, -7.1697390966E-03,  4.4074466474E-15
  3.7053983031E+01, -9.2627091090E-02, -7.1306431646E-03,  4.3902693951E-15
  3.7133203235E+01, -9.2063754001E-02, -7.0914400669E-03,  4.3729333701E-15
  3.7212956965E+01, -9.1499753869E-02, -7.0521298165E-03,  4.3554386256E-15
  3.7293251403E+01, -9.0935090695E-02, -7.0127124267E-03,  4.3377852149E-15
  3.7374093873E+01, -9.0369764479E-02, -6.9731879106E-03,  4.3199731912E-15
  3.7455491851E+01, -8.9803775222E-02, -6.9335562811E-03,  4.3020026076E-15
  3.7537452968E+01, -8.9237122922E-02, -6.8938175516E-03,  4.2838735170E-15
  3.7619985011E+01, -8.8669807580E-02, -6.8539717349E-03,  4.2655859725E-15
  3.7703095932E+01, -8.8101829196E-02, -6.8140188442E-03,  4.2471400268E-15
  3.7786793848E+01, -8.7533187770E-02, -6.7739588925E-03,  4.2285357327E-15
  3.7871087050E+01, -8.6963883302E-02, -6.7337918928E-03,  4.2097731429E-15
  3.7955984005E+01, -8.6393915792E-02, -6.6935178581E-03,  4.1908523100E-15
  3.8041493361E+01, -8.5823285240E-02, -6.6531368014E-03,  4.1717732865E-15
  3.8127623956E+01, -8.5251991646E-02, -6.6126487357E-03,  4.1525361248E-15
  3.8214384818E+01, -8.4680035009E-02, -6.5720536739E-03,  4.1331408774E-15
  3.8301785175E+01, -8.4107415331E-02, -6.5313516290E-03,  4.1135875964E-15
  3.8389834457E+01, -8.3534132611E-02, -6.4905426138E-03,  4.0938763340E-15
  3.8478542308E+01, -8.2960186849E-02, -6.4496266414E-03,  4.0740071425E-15
  3.8567918585E+01, -8.2385578044E-02, -6.4086037245E-03,  4.0539800738E-15
  3.8657973369E+01, -8.1810306198E-02, -6.3674738761E-03,  4.0337951798E-15
  3.8748716972E+01, -8.1234371310E-02, -6.3262371090E-03,  4.0134525125E-15
  3.8840159942E+01, -8.0657773379E-02, -6.2848934360E-03,  3.9929521236E-15
  3.8932313071E+01, -8.0080512407E-02, -6.2434428700E-03,  3.9722940648E-15
  3.9025187404E+01, -7.9502588392E-02, -6.2018854238E-03,  3.9514783878E-15
  3.9118794243E+01, -7.8924001336E-02, -6.1602211101E-03,  3.9305051442E-15
  3.9213145162E+01, -7.8344751237E-02, -6.1184499418E-03,  3.9093743853E-15
  3.9308252007E+01, -7.7764838097E-02, -6.0765719315E-03,  3.8880861627E-15
  3.9404126914E+01, -7.7184261914E-02, -6.0345870922E-03,  3.8666405275E-15
  3.9500782309E+01, -7.6603022689E-02, -5.9924954363E-03,  3.8450375311E-15
  3.9598230924E+01, -7.6021120423E-02, -5.9502969768E-03,  3.8232772245E-15
  3.9696485807E+01, -7.5438555114E-02, -5.9079917262E-03,  3.8013596589E-15
  3.9795560329E+01, -7.4855326763E-02, -5.8655796973E-03,  3.7792848852E-15
  3.9895468195E+01, -7.4271435370E-02, -5.8230609027E-03,  3.7570529544E-15
  3.9996223459E+01, -7.3686880936E-02, -5.7804353551E-03,  3.7346639173E-15
  4.0097840532E+01, -7.3101663459E-02, -5.7377030670E-03,  3.7121178246E-15
  4.0200334198E+01, -7.2515782940E-02, -5.6948640511E-03,  3.6894147271E-15
  4.0303719623E+01, -7.1929239379E-02, -5.6519183201E-03,  3.6665546752E-15
  4.0408012369E+01, -7.1342032776E-02, -5.6088658864E-03,  3.6435377195E-15
  4.0513228412E+01, -7.0754163131E-02, -5.5657067626E-03,  3.6203639106E-15
  4.0619384152E+01, -7.0165630444E-02, -5.5224409614E-03,  3.5970332986E-15
  4.0726496430E+01, -6.9576434715E-02, -5.4790684952E-03,  3.5735459339E-15
  4.0834582544E+01, -6.8986575944E-02, -5.4355893765E-03,  3.5499018667E-15
  4.0943660265E+01, -6.8396054130E-02, -5.3920036178E-03,  3.5261011471E-15
  4.1053747857E+01, -6.7804869275E-02, -5.3483112317E-03,  3.5021438251E-15
  4.1164864091E+01, -6.7213021378E-02, -5.3045122306E-03,  3.4780299508E-15
  4.1277028267E+01, -6.6620510439E-02, -5.2606066270E-03,  3.4537595739E-15
  4.1390260235E+01, -6.6027336457E-02, -5.2165944333E-03,  3.4293327443E-15
